"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PGC",-3.54549581455743,6.16827447094202,-7.03983595844698,5.5436489113736e-12,2.51612252079402e-11,16.0454800473805
"PCP4",2.29101292960937,2.90772209314251,7.03915335444269,5.56869179999464e-12,2.52690079514415e-11,16.0410602217385
"CHST9",-1.12456509155129,0.900960331495545,-7.02719359493044,6.02593922050186e-12,2.72487578524108e-11,15.9636798245908
"PIP5KL1",1.00004748594143,2.86290894273894,7.02360449439618,6.17021697233443e-12,2.78753165650772e-11,15.9404796916365
"CPD",1.01907623498515,5.96924448288962,7.00800898715819,6.83756932953438e-12,3.07903751175038e-11,15.8397852683576
"MIOX",1.12098032055339,1.15590923331869,7.00754155692105,6.85862892818107e-12,3.087807940589e-11,15.8367701502636
"HHIPL2",1.71601266622211,1.72195739912605,7.00131498935925,7.14531394088062e-12,3.21539127339628e-11,15.7966223589162
"EGF",1.12785159456142,2.02254457040164,6.98959346890996,7.71729675623883e-12,3.46001008360749e-11,15.7211256037431
"CD19",1.15507091617238,2.03790847495967,6.97548231579196,8.46578669671201e-12,3.78514988413513e-11,15.6303788807183
"SPAG6",-1.52314295031244,1.88369861453167,-6.97333067544288,8.58601236830334e-12,3.83714480336893e-11,15.6165555786631
"CACNG4",-1.80088813111923,3.05744623271373,-6.96698642585341,8.95035389666535e-12,3.99356559246544e-11,15.5758176098423
"RHOBTB2",-1.15997904666808,5.46816842899939,-6.96270782620831,9.20459916575183e-12,4.10419061567577e-11,15.5483613308993
"GPR87",2.0551165012692,2.64595696382938,6.95790382801422,9.49852474626775e-12,4.22944584763607e-11,15.5175504571444
"TTC25",-1.03168234428977,2.33697551007833,-6.94357223721973,1.04312502533079e-11,4.62996526377478e-11,15.4257401056827
"DOK5",1.01873982179409,1.75954579068027,6.92950248015126,1.14342457762471e-11,5.06132762991708e-11,15.3357625405931
"RRAD",-1.57541518745545,4.96252063517384,-6.92461983739745,1.18039890223859e-11,5.22262245697805e-11,15.3045735552019
"MT-ND6",-1.24188233225503,11.9836893938939,-6.91617868700579,1.24710944369401e-11,5.50947356357525e-11,15.2506976091552
"C4BPA",-2.19754300859761,6.93058301203661,-6.91317013486442,1.27176996663782e-11,5.61415338599759e-11,15.2315088409647
"LINGO1",1.01737733865409,1.57607851778097,6.9040281202014,1.34968093837168e-11,5.94328908129666e-11,15.1732437045082
"LDLRAD1",-1.55518197308327,2.4436547348911,-6.88991042606818,1.47929138822059e-11,6.49496171644895e-11,15.0833949984462
"CST2",1.48550932277818,2.4569639799809,6.88797441838568,1.49799237599088e-11,6.57411010552434e-11,15.0710858707924
"CT83",2.34338559785584,2.36533527680769,6.87998892993461,1.57761290377742e-11,6.90643871209225e-11,15.0203451189221
"ENKUR",-1.10439243832626,1.48652929676979,-6.87950985573434,1.58251951637214e-11,6.92480999053305e-11,15.0173026082639
"KRT15",1.56755335017064,3.43076019956096,6.87326715542694,1.64784263615198e-11,7.19773234778771e-11,14.9776727857584
"IL2RA",1.04791844141301,2.97014319655596,6.86872048706134,1.69707768983828e-11,7.40781248543328e-11,14.9488288666567
"FAM183A",-1.57789625887994,2.84988955367696,-6.85548450755916,1.84877698168959e-11,8.03939743007626e-11,14.864952300012
"ITGAM",-1.07065123249547,3.99376008721074,-6.85376360172073,1.86945349966197e-11,8.12206540519213e-11,14.8540569709062
"TNFRSF17",1.24657886797805,2.79140322440423,6.84391242357263,1.9922576527694e-11,8.63828390439342e-11,14.7917322293065
"SFN",1.17119497896004,8.2221290617404,6.83630700494876,2.09245130557756e-11,9.05058279278758e-11,14.743667581891
"NXPH4",1.47508521731982,1.82989296609187,6.83404795636801,2.12315333780553e-11,9.16914516103215e-11,14.7293996032004
"ATP8A1",-1.06313589074137,3.73282458840528,-6.83212713908515,2.14960608101925e-11,9.27927565252732e-11,14.7172710150912
"HMGCS2",-1.45900638986941,1.18015632523275,-6.80107016035283,2.62504001559768e-11,1.12717207010571e-10,14.5215702354909
"CNTN1",-1.18914085033488,1.70585823952013,-6.794186827067,2.74362913197248e-11,1.17653911523437e-10,14.4782985285983
"SCGB3A2",-2.92410747748558,7.48728325290849,-6.79386673200167,2.74926997186576e-11,1.17869888461855e-10,14.4762871744037
"APBA2",1.15549344338356,2.67738894489133,6.78779415866938,2.85846499776339e-11,1.22336280121526e-10,14.4381447243695
"GPR37",1.32284749258679,2.24036219849708,6.78490192249361,2.91195760299504e-11,1.24516354157449e-10,14.4199884920953
"TRIM2",1.0427027732546,4.89274642341015,6.78435030762958,2.92227082373799e-11,1.24929960270412e-10,14.4165264351512
"NOXA1",1.03139487637619,4.37037998338149,6.76389015514688,3.33119066527713e-11,1.41728210176483e-10,14.2882831933382
"FGL1",2.39270591170947,2.46936260021027,6.7624458872775,3.3620894976758e-11,1.42980443683321e-10,14.2792430503099
"WDR86",1.15870866282737,2.222546748269,6.75792199888601,3.46070533389614e-11,1.46982003760837e-10,14.2509371978516
"PMAIP1",1.20299385118306,4.30016626318684,6.75728576722025,3.47480019651944e-11,1.47548504752272e-10,14.2469576066149
"HAVCR1",1.32371920404486,1.32748943598441,6.75046641250116,3.62945614312529e-11,1.53847605214894e-10,14.2043229903968
"RAB15",1.04372155193433,4.95504934335607,6.74510819133709,3.75569491371832e-11,1.58922364726076e-10,14.170849112702
"PLPPR3",-1.0172183082843,1.19578183768401,-6.72965084093907,4.14450002245162e-11,1.74692422601845e-10,14.0744109122876
"KLK10",-1.75351632016731,2.79372267969938,-6.72514906325795,4.26497866370977e-11,1.79615372227017e-10,14.0463598557045
"PAEP",2.86989483901013,3.27621215833158,6.71640923791085,4.50876809041e-11,1.89554869728964e-10,13.991946792898
"BEX1",-1.40057422057324,1.25612280235108,-6.7106242638432,4.6775994570382e-11,1.96271992707866e-10,13.9559634758246
"GAS2L2",-1.13329251763383,1.38881711919137,-6.69998700728025,5.00437755294764e-11,2.09353014618485e-10,13.889867392037
"VTN",-1.03835406146074,1.29019258974194,-6.69513951875728,5.16062242171467e-11,2.15681706445408e-10,13.8597765422569
"AC007906.2",-1.75523026187534,3.11132308700894,-6.69220650944341,5.25747241179117e-11,2.19658278592895e-10,13.8415788806949
"VCAN",1.22641437583352,5.07614269871797,6.67882878987829,5.72230334860448e-11,2.38618948487991e-10,13.7586641201111
"BMP6",-1.44770983543421,2.9767483431812,-6.67757045799507,5.76804562761833e-11,2.40423581695748e-10,13.7508723080784
"TEKT2",-1.34783178160594,2.1285913598986,-6.67432040382229,5.88785571272941e-11,2.45260251955066e-10,13.7307532092594
"JPH1",-1.05308742068139,3.01674289048521,-6.6694640948802,6.07143981528516e-11,2.52853492883849e-10,13.7007063752671
"MAB21L4",-1.39728767696942,3.83737801293726,-6.66071610853117,6.4164099276501e-11,2.66594040943673e-10,13.646628249107
"CX3CL1",-1.43524034445236,5.14741849749877,-6.65995677162429,6.44724476651771e-11,2.67818135636624e-10,13.6419370594687
"SLC44A5",1.33754718893508,2.13101121422733,6.65522569218381,6.64266169033933e-11,2.75642193503591e-10,13.6127187201528
"TREM1",-1.3925692387573,4.87808758008256,-6.65147406156194,6.80174085106801e-11,2.8200329893363e-10,13.5895619214537
"RNASE1",-1.31126753347532,9.63696488748047,-6.63074854062854,7.75022646771844e-11,3.19561663424762e-10,13.46183592121
"GALNT6",1.21046888691931,4.34560644526456,6.62609861560562,7.98021060228281e-11,3.28883134503003e-10,13.4332265391598
"C11orf86",1.425719318279,1.31545919025672,6.60833915477535,8.92179755769662e-11,3.66319616353173e-10,13.3241170483472
"GALNT5",-1.22493856013871,3.66705667727284,-6.60189341083781,9.28980366609937e-11,3.8094836185857e-10,13.2845781938761
"POU2AF1",1.1855657194044,2.87481427014135,6.59402430566681,9.75928672158593e-11,3.99528482223112e-10,13.2363531735274
"CXCL14",2.29252556813656,5.35508101685615,6.5890706353719,1.00666768170974e-10,4.11594125710378e-10,13.2060204203131
"TNS4",1.8106270511385,2.85591200043623,6.58138457361939,1.05624977296573e-10,4.30963165735369e-10,13.1589951849701
"GPR35",1.10819381852131,2.03025995923713,6.5777822427928,1.08030433644317e-10,4.40304793871084e-10,13.1369714513998
"LCN2",1.88431137385859,6.9972948840064,6.57727968250764,1.08370257615305e-10,4.41425466639785e-10,13.1338997489101
"BAALC",-1.32873037950229,2.11639312710877,-6.55470688005574,1.24763192185242e-10,5.05349228907324e-10,12.9961403159985
"HLA-DQA1",-1.23729644663311,6.58484024179386,-6.55229820184413,1.26649730600333e-10,5.12458443132428e-10,12.9814644448489
"FUT6",1.3254722543237,1.57891341893987,6.54844937583612,1.29722401151218e-10,5.24456050922929e-10,12.9580235033439
"NPW",1.50470439481886,1.70125788328373,6.53632638224884,1.39885853206776e-10,5.64142637529314e-10,12.8842668939682
"LRRC15",1.4470156245288,2.96058916060979,6.5358612537769,1.40290957292442e-10,5.65542484513124e-10,12.8814393825886
"CD27",1.0594246862177,3.96449823339995,6.53356654054103,1.42306425347404e-10,5.73311756568976e-10,12.8674923779687
"SLC16A9",1.60745740694964,2.95916310033232,6.52290080347937,1.52052811124582e-10,6.1093654210192e-10,12.802722584341
"PTK6",1.1434254818907,4.42552180626898,6.5148921712904,1.59798156120378e-10,6.4047337419148e-10,12.7541484821465
"MMP3",1.09257797328589,1.24768870996828,6.50849255058822,1.66264055394756e-10,6.6529500869182e-10,12.7153703358606
"CD74",-1.07515825748878,11.5872885471639,-6.49509054446498,1.80646331345624e-10,7.20921915333272e-10,12.6342680360256
"CD274",-1.10663986255764,3.27420185006305,-6.49387430771845,1.82010288442758e-10,7.26216582548919e-10,12.626915106365
"PHYHD1",-1.26911511293118,3.85378086348983,-6.4904145939126,1.85945609633899e-10,7.41463345878128e-10,12.6060054142787
"SEZ6L2",1.24914417352436,5.63647530946932,6.48918795287981,1.87360794196703e-10,7.46801056451727e-10,12.5985941932859
"MUC13",2.37720973737496,2.82688357008328,6.48876076640295,1.87856114916012e-10,7.48622355784018e-10,12.5960134663918
"AHNAK2",1.37508593610727,3.41166348584514,6.47944661108332,1.98980358766021e-10,7.91497845607527e-10,12.5397810493235
"SRMS",1.020206137965,1.6741470583899,6.47538179892347,2.04035007036004e-10,8.10942478545584e-10,12.515262372468
"BARX1",2.16597968125039,2.11201413871308,6.4729401514376,2.07131464108978e-10,8.2291402414288e-10,12.5005409001229
"COL1A2",1.20347020317473,8.4018478213059,6.46738873423262,2.14343971842581e-10,8.50529091118181e-10,12.4670874665618
"FOLR1",-1.86975861818143,7.24910098704911,-6.46633142780488,2.15745263038949e-10,8.55741278228313e-10,12.4607188338113
"FOXA1",1.06418279701833,5.50074486122083,6.4559184518469,2.30034213202397e-10,9.10750560309854e-10,12.3980448209919
"CLDN10",1.83380635638835,2.60213672609961,6.45314371533683,2.33995599817852e-10,9.25682795790583e-10,12.381358851807
"SCNN1B",-1.43861584759162,5.08330503257166,-6.45088883973706,2.37263937788405e-10,9.37471349004712e-10,12.3678036469488
"SCGB3A1",-2.80849486877468,7.13941904993343,-6.44853230657447,2.40727393911224e-10,9.50385903532511e-10,12.3536417002967
"LAMP5",1.03163502643638,2.80504573113911,6.44794904741996,2.41592239278559e-10,9.53414294344342e-10,12.350137205323
"ENTPD2",1.03180853019837,1.95271669045377,6.42849990983456,2.72239624297431e-10,1.07046157110339e-09,12.2334345522083
"RNF128",-1.4918001672015,3.94511453369053,-6.42487265995656,2.78362354745055e-10,1.0925540359414e-09,12.2117033192178
"CCL2",-1.09271447287933,5.85365648857761,-6.41597694192736,2.93954648834721e-10,1.15166683732896e-09,12.1584530607112
"DAW1",-1.03793166026435,1.53721491288121,-6.41301182092101,2.99339459783089e-10,1.17229266749992e-09,12.1407178680986
"PLCB4",-1.01046095417956,1.96176207400696,-6.41297766484822,2.99402048167013e-10,1.1723023781171e-09,12.1405136126983
"MXRA5",1.19064752212098,4.76529078968269,6.41092350652897,3.03189784426295e-10,1.18689489475432e-09,12.1282313514396
"LY6D",1.84481451854329,1.97466403591133,6.4104293460265,3.0410796203836e-10,1.18977283523253e-09,12.1252771660047
"SPON1",-1.0865171047478,4.60897944723104,-6.39696533623482,3.30199357544586e-10,1.28581249103525e-09,12.0448626170765
"PLAAT5",-1.05231378051142,1.2433177833959,-6.39694610101963,3.30238156570556e-10,1.28581249103525e-09,12.044747838405
"HGD",1.74586578680095,3.00771958233153,6.38844999558304,3.47819136705696e-10,1.35075998071907e-09,11.99407985794
"PRDM16",-1.10927784038751,2.16535752939677,-6.38445184340142,3.56406391238161e-10,1.3838331372323e-09,11.9702563784415
"MUC15",-1.50931327692927,3.48048291375805,-6.37298830178611,3.82194771091878e-10,1.47983812201805e-09,11.9020211232087
"SLC47A1",-1.07148971555004,2.68671168571625,-6.36721029185292,3.95876507936585e-10,1.53068587119096e-09,11.8676685597188
"STMND1",-1.00370234291743,1.2223653920562,-6.36031736538119,4.12826184682562e-10,1.59306471702889e-09,11.8267227219392
"IL37",2.08441773178793,2.31661790835919,6.35948530544205,4.14919651283306e-10,1.60082650029245e-09,11.8217826641376
"VIL1",1.77242436913139,1.7091706633728,6.35394591346879,4.29124026380722e-10,1.65333976422426e-09,11.788908800982
"PKIB",1.16681657812805,3.06274053944788,6.34017555198242,4.66528584961881e-10,1.79214240545826e-09,11.70729546565
"SPINK2",1.08441047320013,1.6506562964944,6.33698716260272,4.75633953455714e-10,1.82604114059976e-09,11.6884206310572
"KDR",-1.05566983669774,4.74386101152286,-6.33182111286656,4.90757515667796e-10,1.88148053956004e-09,11.6578558162581
"CAPN9",-1.40171653824069,2.79061189828107,-6.32594391790752,5.08535511667018e-10,1.9450810127558e-09,11.6231098548725
"SEMA3E",-1.15762510509284,2.05224935493599,-6.3238429795278,5.15042323677451e-10,1.96881035646439e-09,11.6106959138346
"SFTPB",-2.37940816533824,11.3972677881472,-6.31897203902453,5.30443073870589e-10,2.02569635200667e-09,11.5819284779654
"ROS1",-1.51605967253582,4.30741940683869,-6.31820693708949,5.3290273829054e-10,2.03429283712672e-09,11.5774115896399
"SPOCK1",1.28469670339941,2.04285291812948,6.31244228615246,5.51797282286122e-10,2.10271637288516e-09,11.5433944354589
"OLFM1",-1.0098350320781,2.34899259746974,-6.30488948105424,5.77547403787922e-10,2.19826444497967e-09,11.4988662536842
"QPCT",1.53177937771136,4.54649066006092,6.29998483647089,5.94894752497765e-10,2.25944154974954e-09,11.4699753459467
"BASP1",1.16233331873507,6.22153317502419,6.29291968589873,6.20782813161981e-10,2.35455604922173e-09,11.4283923115034
"CTSV",1.0961219200505,2.0302125258351,6.29149112210018,6.26149712345204e-10,2.37306603961689e-09,11.41998921259
"HOXC13",1.16521002562009,1.07085099534672,6.27684897670165,6.83841983219387e-10,2.58268206791783e-09,11.3339569053195
"IBSP",1.16767851011106,1.30675708522412,6.27534770558241,6.90043117409243e-10,2.60559746734414e-09,11.3251458060659
"HCAR1",1.25789180842011,2.06265217625086,6.27496139934964,6.91647666396125e-10,2.61115068480907e-09,11.3228788358736
"SLC16A14",1.44966387451733,3.25565742828859,6.26099449742813,7.52176150674564e-10,2.83362786683524e-09,11.2409981725984
"UCHL1",1.92085566701622,4.56297049783143,6.25958437550774,7.58567678960239e-10,2.85605124377636e-09,11.2327401969935
"DUSP9",1.07130198459805,1.11682306176808,6.25604483538799,7.74845931145236e-10,2.91340277523145e-09,11.2120190333541
"CCDC17",-1.14006768156523,2.02369910454979,-6.25524378782673,7.78577063530102e-10,2.92686747687502e-09,11.2073309607719
"PIFO",-1.16539395550919,3.19937001901173,-6.24882644304735,8.09108889116552e-10,3.0357927403694e-09,11.1697928038423
"IGFBPL1",1.1611743688306,2.26115269965341,6.24626673416232,8.21611193220902e-10,3.08210869424644e-09,11.1548291978761
"TDRD5",1.03493620830851,1.19913739525043,6.23780133926393,8.64318828274958e-10,3.23733629879902e-09,11.1053800698994
"SIX2",1.40715092816965,2.09789133916531,6.2312654006851,8.98770230627142e-10,3.35927861401325e-09,11.0672415387037
"RNF183",1.07424644011545,1.18472815229794,6.22877933784733,9.12223914177101e-10,3.40760448155449e-09,11.0527440133349
"TRPC6",-1.0936435789145,3.1797792798275,-6.22789173647725,9.17074837154564e-10,3.4244132776231e-09,11.0475691709076
"PRRX2",1.26025916023511,2.94697861705436,6.22469176094544,9.34773636161875e-10,3.48582987114055e-09,11.0289181997384
"GPX2",2.73424716702081,4.39565829986262,6.22436796814798,9.36583004025448e-10,3.48924132330627e-09,11.0270314481669
"TESC",1.90888698408509,5.24030865177723,6.21091395539885,1.0148686106061e-09,3.77009190717159e-09,10.9487102010711
"TMEM213",-1.17174047678543,1.42110043294977,-6.2089544891679,1.02679135064345e-09,3.81220478043007e-09,10.9373157006163
"FDCSP",1.72577088953531,3.06116963106579,6.19089853421084,1.1433007367106e-09,4.23108050627456e-09,10.8324662603773
"SPTB",1.28803557591422,1.91641826693658,6.1835053077929,1.1946508182997e-09,4.40940100478787e-09,10.7896114085113
"AC136428.1",1.21507109330573,2.06666803576478,6.18246137222016,1.20208080281028e-09,4.43514602671377e-09,10.7835638406359
"TCN1",2.18237436364919,2.4518449787445,6.18116094639167,1.21139949988697e-09,4.46868251301222e-09,10.7760316613215
"GJB6",1.33230083565703,1.38654651744158,6.17468515022999,1.25886575934405e-09,4.63326267304906e-09,10.7385439169019
"HOXC9",1.05810040381732,1.30501737040393,6.1604099617568,1.37001079407352e-09,5.02337291160291e-09,10.6560276682722
"PPP1R14C",-1.32577517741299,4.22546917982512,-6.14690208130686,1.48398183732392e-09,5.4218991707247e-09,10.5781006891567
"CILP",1.32367314651242,2.56751457884587,6.12392062675303,1.69952524082175e-09,6.16437432987663e-09,10.4458649616468
"TFF1",2.66186615125218,2.8536225154425,6.10773299719334,1.86941154707604e-09,6.75794873079223e-09,10.3529816598652
"TWIST1",1.03732112314982,1.67051449959926,6.10477901385475,1.90215459113191e-09,6.87249369967498e-09,10.3360552067337
"MUC16",1.19979175317104,1.58893324796141,6.08879718124528,2.08925522406641e-09,7.52340188976499e-09,10.2446032080871
"GLB1L3",1.4944145139593,1.59268251763969,6.07437506103511,2.27344551490262e-09,8.16255667841418e-09,10.1622569303527
"MUC4",1.49316857779364,3.29347172859884,6.05817626665277,2.49926117572193e-09,8.95189912031309e-09,10.0699709038537
"HORMAD1",1.49775280921283,1.75481586676484,6.05494190453817,2.54690313544864e-09,9.11250263266463e-09,10.0515703843507
"IL20RB",1.40016681592414,2.14728332897896,6.04879860430384,2.63984760263569e-09,9.43466149792999e-09,10.0166444943555
